,a,b,c,d,e,f,X,Y,Sum_Total,Sum_ml,slots_usage
2649,0,20,0,9,13,13,1972,620,55,2592,4
2650,0,20,0,9,13,22,2116,620,64,2736,4
2651,0,20,0,9,17,4,1972,620,50,2592,4
2652,0,20,0,9,17,13,2116,620,59,2736,4
2653,0,20,0,9,21,4,2116,620,54,2736,4
2654,0,20,0,9,21,13,2260,620,63,2880,4
2655,0,20,0,9,25,4,2260,620,58,2880,4
2656,0,20,0,9,29,4,2404,620,62,3024,4
2657,0,20,0,10,1,4,1540,620,35,2160,4
2658,0,20,0,10,1,13,1684,620,44,2304,4
2659,0,20,0,10,1,22,1828,620,53,2448,4
2660,0,20,0,10,1,31,1972,620,62,2592,4
2661,0,20,0,10,5,4,1684,620,39,2304,4
2662,0,20,0,10,5,13,1828,620,48,2448,4
2663,0,20,0,10,5,22,1972,620,57,2592,4
2664,0,20,0,10,9,4,1828,620,43,2448,4
2665,0,20,0,10,9,13,1972,620,52,2592,4
2666,0,20,0,10,9,22,2116,620,61,2736,4
2667,0,20,0,10,13,4,1972,620,47,2592,4
2668,0,20,0,10,13,13,2116,620,56,2736,4
2669,0,20,0,10,17,4,2116,620,51,2736,4
2670,0,20,0,10,17,13,2260,620,60,2880,4
2671,0,20,0,10,21,4,2260,620,55,2880,4
2672,0,20,0,10,21,13,2404,620,64,3024,4
2673,0,20,0,10,25,4,2404,620,59,3024,4
2674,0,20,0,11,1,4,1684,620,36,2304,4
2675,0,20,0,11,1,13,1828,620,45,2448,4
2676,0,20,0,11,1,22,1972,620,54,2592,4
2677,0,20,0,11,1,31,2116,620,63,2736,4
2678,0,20,0,11,5,4,1828,620,40,2448,4
2679,0,20,0,11,5,13,1972,620,49,2592,4
2680,0,20,0,11,5,22,2116,620,58,2736,4
2681,0,20,0,11,9,4,1972,620,44,2592,4
2682,0,20,0,11,9,13,2116,620,53,2736,4
2683,0,20,0,11,9,22,2260,620,62,2880,4
2684,0,20,0,11,13,4,2116,620,48,2736,4
2685,0,20,0,11,13,13,2260,620,57,2880,4
2686,0,20,0,11,17,4,2260,620,52,2880,4
2687,0,20,0,11,17,13,2404,620,61,3024,4
2688,0,20,0,11,21,4,2404,620,56,3024,4
2689,0,20,0,12,1,4,1828,620,37,2448,4
2690,0,20,0,12,1,13,1972,620,46,2592,4
2691,0,20,0,12,1,22,2116,620,55,2736,4
2692,0,20,0,12,1,31,2260,620,64,2880,4
2693,0,20,0,12,5,4,1972,620,41,2592,4
2694,0,20,0,12,5,13,2116,620,50,2736,4
2695,0,20,0,12,5,22,2260,620,59,2880,4
2696,0,20,0,12,9,4,2116,620,45,2736,4
2697,0,20,0,12,9,13,2260,620,54,2880,4
2698,0,20,0,12,9,22,2404,620,63,3024,4
2699,0,20,0,12,13,4,2260,620,49,2880,4
2700,0,20,0,12,13,13,2404,620,58,3024,4
2701,0,20,0,12,17,4,2404,620,53,3024,4
2702,0,20,0,13,1,4,1972,620,38,2592,4
2703,0,20,0,13,1,13,2116,620,47,2736,4
2704,0,20,0,13,1,22,2260,620,56,2880,4
2705,0,20,0,13,5,4,2116,620,42,2736,4
2706,0,20,0,13,5,13,2260,620,51,2880,4
2707,0,20,0,13,5,22,2404,620,60,3024,4
2708,0,20,0,13,9,4,2260,620,46,2880,4
2709,0,20,0,13,9,13,2404,620,55,3024,4
2710,0,20,0,13,13,4,2404,620,50,3024,4
2711,0,20,0,14,1,4,2116,620,39,2736,4
2712,0,20,0,14,1,13,2260,620,48,2880,4
2713,0,20,0,14,1,22,2404,620,57,3024,4
2714,0,20,0,14,5,4,2260,620,43,2880,4
2715,0,20,0,14,5,13,2404,620,52,3024,4
2716,0,20,0,14,9,4,2404,620,47,3024,4
2717,0,20,0,15,1,4,2260,620,40,2880,4
2718,0,20,0,15,1,13,2404,620,49,3024,4
2719,0,20,0,15,5,4,2404,620,44,3024,4
2720,0,20,0,16,1,4,2404,620,41,3024,4
2721,0,20,4,8,0,30,1632,672,62,2304,4
2722,0,20,4,9,0,21,1632,672,54,2304,4
2723,0,20,4,9,0,30,1776,672,63,2448,4
2724,0,20,4,10,0,12,1632,672,46,2304,4
2725,0,20,4,10,0,21,1776,672,55,2448,4
2726,0,20,4,10,0,30,1920,672,64,2592,4
2727,0,20,4,11,0,3,1632,672,38,2304,4
2728,0,20,4,11,0,12,1776,672,47,2448,4
2729,0,20,4,11,0,21,1920,672,56,2592,4
2730,0,20,4,12,0,3,1776,672,39,2448,4
2731,0,20,4,12,0,12,1920,672,48,2592,4
2732,0,20,4,12,0,21,2064,672,57,2736,4
2733,0,20,4,13,0,3,1920,672,40,2592,4
2734,0,20,4,13,0,12,2064,672,49,2736,4
2735,0,20,4,13,0,21,2208,672,58,2880,4
2736,0,20,4,14,0,3,2064,672,41,2736,4
2737,0,20,4,14,0,12,2208,672,50,2880,4
2738,0,20,4,14,0,21,2352,672,59,3024,4
2739,0,20,4,15,0,3,2208,672,42,2880,4
2740,0,20,4,15,0,12,2352,672,51,3024,4
2741,0,20,4,16,0,3,2352,672,43,3024,4
2742,0,20,16,10,17,0,2052,828,63,2880,4
2743,0,20,16,11,13,0,2052,828,60,2880,4
2744,0,20,16,11,17,0,2196,828,64,3024,4
2745,0,20,16,12,9,0,2052,828,57,2880,4
2746,0,20,16,12,13,0,2196,828,61,3024,4
2747,0,20,16,13,5,0,2052,828,54,2880,4
2748,0,20,16,13,9,0,2196,828,58,3024,4
2749,0,20,16,14,1,0,2052,828,51,2880,4
2750,0,20,16,14,5,0,2196,828,55,3024,4
2751,0,20,16,15,1,0,2196,828,52,3024,4
2752,0,20,20,14,0,8,2144,880,62,3024,4
2753,0,21,9,10,0,24,1824,768,64,2592,4
2754,0,21,9,11,0,15,1824,768,56,2592,4
2755,0,21,9,12,0,6,1824,768,48,2592,4
2756,0,21,9,12,0,15,1968,768,57,2736,4
2757,0,21,9,13,0,6,1968,768,49,2736,4
2758,0,21,9,13,0,15,2112,768,58,2880,4
2759,0,21,9,14,0,6,2112,768,50,2880,4
2760,0,21,9,14,0,15,2256,768,59,3024,4
2761,0,21,9,15,0,6,2256,768,51,3024,4
2762,0,22,14,11,16,0,2160,864,63,3024,4
2763,0,22,14,12,12,0,2160,864,60,3024,4
2764,0,22,14,13,8,0,2160,864,57,3024,4
2765,0,22,14,14,0,9,2160,864,59,3024,4
2766,0,22,14,14,4,0,2160,864,54,3024,4
2767,0,22,14,15,0,0,2160,864,51,3024,3
2768,0,23,3,10,0,25,1840,752,61,2592,4
2769,0,23,3,11,0,16,1840,752,53,2592,4
2770,0,23,3,11,0,25,1984,752,62,2736,4
2771,0,23,3,12,0,7,1840,752,45,2592,4
2772,0,23,3,12,0,16,1984,752,54,2736,4
2773,0,23,3,12,0,25,2128,752,63,2880,4
2774,0,23,3,13,0,7,1984,752,46,2736,4
2775,0,23,3,13,0,16,2128,752,55,2880,4
2776,0,23,3,13,0,25,2272,752,64,3024,4
2777,0,23,3,14,0,7,2128,752,47,2880,4
2778,0,23,3,14,0,16,2272,752,56,3024,4
2779,0,23,3,15,0,7,2272,752,48,3024,4
2780,0,24,0,5,30,3,1848,744,62,2592,4
2781,0,24,0,6,22,12,1848,744,64,2592,4
2782,0,24,0,6,26,3,1848,744,59,2592,4
2783,0,24,0,6,30,3,1992,744,63,2736,4
2784,0,24,0,7,18,12,1848,744,61,2592,4
2785,0,24,0,7,22,3,1848,744,56,2592,4
2786,0,24,0,7,26,3,1992,744,60,2736,4
2787,0,24,0,7,30,3,2136,744,64,2880,4
2788,0,24,0,8,10,21,1848,744,63,2592,4
2789,0,24,0,8,14,12,1848,744,58,2592,4
2790,0,24,0,8,18,3,1848,744,53,2592,4
2791,0,24,0,8,18,12,1992,744,62,2736,4
2792,0,24,0,8,22,3,1992,744,57,2736,4
2793,0,24,0,8,26,3,2136,744,61,2880,4
2794,0,24,0,9,6,21,1848,744,60,2592,4
2795,0,24,0,9,10,12,1848,744,55,2592,4
2796,0,24,0,9,10,21,1992,744,64,2736,4
2797,0,24,0,9,14,3,1848,744,50,2592,4
2798,0,24,0,9,14,12,1992,744,59,2736,4
2799,0,24,0,9,18,3,1992,744,54,2736,4
2800,0,24,0,9,18,12,2136,744,63,2880,4
2801,0,24,0,9,22,3,2136,744,58,2880,4
2802,0,24,0,9,26,3,2280,744,62,3024,4
2803,0,24,0,10,2,21,1848,744,57,2592,4
2804,0,24,0,10,6,12,1848,744,52,2592,4
2805,0,24,0,10,6,21,1992,744,61,2736,4
2806,0,24,0,10,10,3,1848,744,47,2592,4
2807,0,24,0,10,10,12,1992,744,56,2736,4
2808,0,24,0,10,14,3,1992,744,51,2736,4
2809,0,24,0,10,14,12,2136,744,60,2880,4
2810,0,24,0,10,18,3,2136,744,55,2880,4
2811,0,24,0,10,18,12,2280,744,64,3024,4
2812,0,24,0,10,22,3,2280,744,59,3024,4
2813,0,24,0,11,2,12,1848,744,49,2592,4
2814,0,24,0,11,2,21,1992,744,58,2736,4
2815,0,24,0,11,6,3,1848,744,44,2592,4
2816,0,24,0,11,6,12,1992,744,53,2736,4
2817,0,24,0,11,6,21,2136,744,62,2880,4
2818,0,24,0,11,10,3,1992,744,48,2736,4
2819,0,24,0,11,10,12,2136,744,57,2880,4
2820,0,24,0,11,14,3,2136,744,52,2880,4
2821,0,24,0,11,14,12,2280,744,61,3024,4
2822,0,24,0,11,18,3,2280,744,56,3024,4
2823,0,24,0,12,2,3,1848,744,41,2592,4
2824,0,24,0,12,2,12,1992,744,50,2736,4
2825,0,24,0,12,2,21,2136,744,59,2880,4
2826,0,24,0,12,6,3,1992,744,45,2736,4
2827,0,24,0,12,6,12,2136,744,54,2880,4
2828,0,24,0,12,6,21,2280,744,63,3024,4
2829,0,24,0,12,10,3,2136,744,49,2880,4
2830,0,24,0,12,10,12,2280,744,58,3024,4
2831,0,24,0,12,14,3,2280,744,53,3024,4
2832,0,24,0,13,2,3,1992,744,42,2736,4
2833,0,24,0,13,2,12,2136,744,51,2880,4
2834,0,24,0,13,2,21,2280,744,60,3024,4
2835,0,24,0,13,6,3,2136,744,46,2880,4
2836,0,24,0,13,6,12,2280,744,55,3024,4
2837,0,24,0,13,10,3,2280,744,50,3024,4
2838,0,24,0,14,2,3,2136,744,43,2880,4
2839,0,24,0,14,2,12,2280,744,52,3024,4
2840,0,24,0,14,6,3,2280,744,47,3024,4
2841,0,24,0,15,2,3,2280,744,44,3024,4
2842,0,24,8,12,0,19,2032,848,63,2880,4
2843,0,24,8,13,0,10,2032,848,55,2880,4
2844,0,24,8,13,0,19,2176,848,64,3024,4
2845,0,24,8,14,0,1,2032,848,47,2880,4
2846,0,24,8,14,0,10,2176,848,56,3024,4
2847,0,24,8,15,0,1,2176,848,48,3024,4
2848,0,24,12,11,15,0,2124,900,62,3024,4
2849,0,24,12,12,11,0,2124,900,59,3024,4
2850,0,24,12,13,7,0,2124,900,56,3024,4
2851,0,24,12,14,3,0,2124,900,53,3024,4
2852,0,26,2,12,0,20,2048,832,60,2880,4
2853,0,26,2,13,0,11,2048,832,52,2880,4
2854,0,26,2,13,0,20,2192,832,61,3024,4
2855,0,26,2,14,0,2,2048,832,44,2880,4
2856,0,26,2,14,0,11,2192,832,53,3024,4
2857,0,26,2,15,0,2,2192,832,45,3024,4
2858,0,28,0,9,23,2,2156,868,62,3024,4
2859,0,28,0,10,15,11,2156,868,64,3024,4
2860,0,28,0,10,19,2,2156,868,59,3024,4
2861,0,28,0,11,11,11,2156,868,61,3024,4
2862,0,28,0,11,15,2,2156,868,56,3024,4
2863,0,28,0,12,3,20,2156,868,63,3024,4
2864,0,28,0,12,7,11,2156,868,58,3024,4
2865,0,28,0,12,11,2,2156,868,53,3024,4
2866,0,28,0,13,3,11,2156,868,55,3024,4
2867,0,28,0,13,7,2,2156,868,50,3024,4
2868,0,28,0,14,3,2,2156,868,47,3024,4
2869,1,0,3,0,2,21,408,168,27,576,4
2870,1,0,3,0,2,30,552,168,36,720,4
2871,1,0,3,0,6,12,408,168,22,576,4
2872,1,0,3,0,6,21,552,168,31,720,4
2873,1,0,3,0,10,3,408,168,17,576,4
2874,1,0,3,0,10,12,552,168,26,720,4
2875,1,0,3,0,14,3,552,168,21,720,4
2876,1,0,7,0,1,38,644,220,47,864,4
2877,1,0,7,0,1,47,788,220,56,1008,4
2878,1,0,7,0,5,29,644,220,42,864,4
2879,1,0,7,0,5,38,788,220,51,1008,4
2880,1,0,7,0,9,20,644,220,37,864,4
2881,1,0,7,0,9,29,788,220,46,1008,4
2882,1,0,7,0,13,11,644,220,32,864,4
2883,1,0,7,0,13,20,788,220,41,1008,4
2884,1,0,7,0,17,2,644,220,27,864,4
2885,1,0,7,0,17,11,788,220,36,1008,4
2886,1,0,7,0,21,2,788,220,31,1008,4
2887,1,0,11,0,0,46,736,272,58,1008,3
2888,1,0,11,0,4,37,736,272,53,1008,4
2889,1,0,11,0,4,46,880,272,62,1152,4
2890,1,0,11,0,8,28,736,272,48,1008,4
2891,1,0,11,0,8,37,880,272,57,1152,4
2892,1,0,11,0,12,19,736,272,43,1008,4
2893,1,0,11,0,12,28,880,272,52,1152,4
2894,1,0,11,0,12,37,1024,272,61,1296,4
2895,1,0,11,0,16,10,736,272,38,1008,4
2896,1,0,11,0,16,19,880,272,47,1152,4
2897,1,0,11,0,16,28,1024,272,56,1296,4
2898,1,0,11,0,20,1,736,272,33,1008,4
2899,1,0,11,0,20,10,880,272,42,1152,4
2900,1,0,11,0,20,19,1024,272,51,1296,4
2901,1,0,11,0,24,1,880,272,37,1152,4
2902,1,0,11,0,24,10,1024,272,46,1296,4
2903,1,0,11,0,28,1,1024,272,41,1296,4
2904,1,0,11,1,0,37,736,272,50,1008,4
2905,1,0,11,1,0,46,880,272,59,1152,4
2906,1,0,11,2,0,28,736,272,42,1008,4
2907,1,0,11,2,0,37,880,272,51,1152,4
2908,1,0,11,2,0,46,1024,272,60,1296,4
2909,1,0,11,3,0,19,736,272,34,1008,4
2910,1,0,11,3,0,28,880,272,43,1152,4
2911,1,0,11,3,0,37,1024,272,52,1296,4
2912,1,0,11,4,0,10,736,272,26,1008,4
2913,1,0,11,4,0,19,880,272,35,1152,4
2914,1,0,11,4,0,28,1024,272,44,1296,4
2915,1,0,11,5,0,1,736,272,18,1008,4
2916,1,0,11,5,0,10,880,272,27,1152,4
2917,1,0,11,5,0,19,1024,272,36,1296,4
2918,1,0,11,6,0,1,880,272,19,1152,4
2919,1,0,11,6,0,10,1024,272,28,1296,4
2920,1,0,11,7,0,1,1024,272,20,1296,4
2921,1,0,15,0,3,45,828,324,64,1152,4
2922,1,0,15,0,7,36,828,324,59,1152,4
2923,1,0,15,0,11,27,828,324,54,1152,4
2924,1,0,15,0,11,36,972,324,63,1296,4
2925,1,0,15,0,15,18,828,324,49,1152,4
2926,1,0,15,0,15,27,972,324,58,1296,4
2927,1,0,15,0,19,9,828,324,44,1152,4
2928,1,0,15,0,19,18,972,324,53,1296,4
2929,1,0,15,0,19,27,1116,324,62,1440,4
2930,1,0,15,0,23,0,828,324,39,1152,3
2931,1,0,15,0,23,9,972,324,48,1296,4
2932,1,0,15,0,23,18,1116,324,57,1440,4
2933,1,0,15,0,27,0,972,324,43,1296,3
2934,1,0,15,0,27,9,1116,324,52,1440,4
2935,1,0,15,0,27,18,1260,324,61,1584,4
2936,1,0,15,0,31,0,1116,324,47,1440,3
2937,1,0,15,0,31,9,1260,324,56,1584,4
2938,1,0,15,0,35,0,1260,324,51,1584,3
2939,1,0,15,1,19,0,828,324,36,1152,4
2940,1,0,15,1,23,0,972,324,40,1296,4
2941,1,0,15,1,27,0,1116,324,44,1440,4
2942,1,0,15,1,31,0,1260,324,48,1584,4
2943,1,0,15,2,15,0,828,324,33,1152,4
2944,1,0,15,2,19,0,972,324,37,1296,4
2945,1,0,15,2,23,0,1116,324,41,1440,4
2946,1,0,15,2,27,0,1260,324,45,1584,4
2947,1,0,15,3,11,0,828,324,30,1152,4
2948,1,0,15,3,15,0,972,324,34,1296,4
2949,1,0,15,3,19,0,1116,324,38,1440,4
2950,1,0,15,3,23,0,1260,324,42,1584,4
2951,1,0,15,4,7,0,828,324,27,1152,4
2952,1,0,15,4,11,0,972,324,31,1296,4
2953,1,0,15,4,15,0,1116,324,35,1440,4
2954,1,0,15,4,19,0,1260,324,39,1584,4
2955,1,0,15,5,3,0,828,324,24,1152,4
2956,1,0,15,5,7,0,972,324,28,1296,4
2957,1,0,15,5,11,0,1116,324,32,1440,4
2958,1,0,15,5,15,0,1260,324,36,1584,4
2959,1,0,15,6,3,0,972,324,25,1296,4
2960,1,0,15,6,7,0,1116,324,29,1440,4
2961,1,0,15,6,11,0,1260,324,33,1584,4
2962,1,0,15,7,3,0,1116,324,26,1440,4
2963,1,0,15,7,7,0,1260,324,30,1584,4
2964,1,0,15,8,3,0,1260,324,27,1584,4
2965,1,0,19,0,14,26,920,376,60,1296,4
2966,1,0,19,0,18,17,920,376,55,1296,4
2967,1,0,19,0,18,26,1064,376,64,1440,4
2968,1,0,19,0,22,8,920,376,50,1296,4
2969,1,0,19,0,22,17,1064,376,59,1440,4
2970,1,0,19,0,26,8,1064,376,54,1440,4
2971,1,0,19,0,26,17,1208,376,63,1584,4
2972,1,0,19,0,30,8,1208,376,58,1584,4
2973,1,0,19,0,34,8,1352,376,62,1728,4
2974,1,0,23,0,21,16,1012,428,61,1440,4
2975,1,0,23,0,25,7,1012,428,56,1440,4
2976,1,0,23,0,29,7,1156,428,60,1584,4
2977,1,0,23,0,33,7,1300,428,64,1728,4
2978,1,0,27,6,0,24,1248,480,58,1728,4
2979,1,0,27,7,0,15,1248,480,50,1728,4
2980,1,0,27,7,0,24,1392,480,59,1872,4
2981,1,0,27,8,0,6,1248,480,42,1728,4
2982,1,0,27,8,0,15,1392,480,51,1872,4
2983,1,0,27,8,0,24,1536,480,60,2016,4
2984,1,0,27,9,0,6,1392,480,43,1872,4
2985,1,0,27,9,0,15,1536,480,52,2016,4
2986,1,0,27,9,0,24,1680,480,61,2160,4
2987,1,0,27,10,0,6,1536,480,44,2016,4
2988,1,0,27,10,0,15,1680,480,53,2160,4
2989,1,0,27,10,0,24,1824,480,62,2304,4
2990,1,0,27,11,0,6,1680,480,45,2160,4
2991,1,0,27,11,0,15,1824,480,54,2304,4
2992,1,0,27,12,0,6,1824,480,46,2304,4
2993,1,0,43,11,0,2,1616,688,57,2304,4
2994,1,0,43,12,0,2,1760,688,58,2448,4
2995,1,0,43,13,0,2,1904,688,59,2592,4
2996,1,0,43,14,0,2,2048,688,60,2736,4
2997,1,0,43,15,0,2,2192,688,61,2880,4
2998,1,0,43,16,0,2,2336,688,62,3024,4
2999,1,1,0,0,0,26,416,160,28,576,3
3000,1,1,0,0,0,35,560,160,37,720,3
3001,1,1,0,0,4,17,416,160,23,576,4
3002,1,1,0,0,4,26,560,160,32,720,4
3003,1,1,0,0,8,8,416,160,18,576,4
3004,1,1,0,0,8,17,560,160,27,720,4
3005,1,1,0,0,12,8,560,160,22,720,4
3006,1,1,0,1,0,17,416,160,20,576,4
3007,1,1,0,1,0,26,560,160,29,720,4
3008,1,1,0,2,0,8,416,160,12,576,4
3009,1,1,0,2,0,17,560,160,21,720,4
3010,1,1,0,3,0,8,560,160,13,720,4
3011,1,1,32,10,0,0,1440,576,44,2016,4
3012,1,1,32,11,0,0,1584,576,45,2160,4
3013,1,1,32,12,0,0,1728,576,46,2304,4
3014,1,1,32,13,0,0,1872,576,47,2448,4
3015,1,1,32,14,0,0,2016,576,48,2592,4
3016,1,1,32,15,0,0,2160,576,49,2736,4
3017,1,1,32,16,0,0,2304,576,50,2880,4
3018,1,2,5,0,0,38,608,256,46,864,4
3019,1,2,5,0,0,47,752,256,55,1008,4
3020,1,2,5,0,0,56,896,256,64,1152,4
3021,1,2,13,0,26,0,936,360,42,1296,4
3022,1,2,13,0,30,0,1080,360,46,1440,4
3023,1,2,13,0,34,0,1224,360,50,1584,4
3024,1,2,13,0,38,0,1368,360,54,1728,4
3025,1,4,11,0,29,0,1044,396,45,1440,4
3026,1,4,11,0,33,0,1188,396,49,1584,4
3027,1,4,11,0,37,0,1332,396,53,1728,4
3028,1,4,11,0,41,0,1476,396,57,1872,4
3029,1,5,0,0,1,43,724,284,50,1008,4
3030,1,5,0,0,1,52,868,284,59,1152,4
3031,1,5,0,0,5,34,724,284,45,1008,4
3032,1,5,0,0,5,43,868,284,54,1152,4
3033,1,5,0,0,5,52,1012,284,63,1296,4
3034,1,5,0,0,9,25,724,284,40,1008,4
3035,1,5,0,0,9,34,868,284,49,1152,4
3036,1,5,0,0,9,43,1012,284,58,1296,4
3037,1,5,0,0,13,16,724,284,35,1008,4
3038,1,5,0,0,13,25,868,284,44,1152,4
3039,1,5,0,0,13,34,1012,284,53,1296,4
3040,1,5,0,0,17,7,724,284,30,1008,4
3041,1,5,0,0,17,16,868,284,39,1152,4
3042,1,5,0,0,17,25,1012,284,48,1296,4
3043,1,5,0,0,21,7,868,284,34,1152,4
3044,1,5,0,0,21,16,1012,284,43,1296,4
3045,1,5,0,0,25,7,1012,284,38,1296,4
3046,1,5,4,0,0,51,816,336,61,1152,4
3047,1,6,9,0,32,0,1152,432,48,1584,4
3048,1,6,9,0,36,0,1296,432,52,1728,4
3049,1,6,9,0,40,0,1440,432,56,1872,4
3050,1,6,9,0,44,0,1584,432,60,2016,4
3051,1,6,9,0,48,0,1728,432,64,2160,4
3052,1,6,9,8,0,0,1152,432,24,1584,4
3053,1,6,9,9,0,0,1296,432,25,1728,4
3054,1,6,9,10,0,0,1440,432,26,1872,4
3055,1,6,9,11,0,0,1584,432,27,2016,4
3056,1,6,9,12,0,0,1728,432,28,2160,4
3057,1,8,7,0,31,0,1116,468,47,1584,4
3058,1,8,7,0,35,0,1260,468,51,1728,4
3059,1,8,7,0,39,0,1404,468,55,1872,4
3060,1,8,7,0,43,0,1548,468,59,2016,4
3061,1,8,7,0,47,0,1692,468,63,2160,4
3062,1,9,0,0,10,42,1032,408,62,1440,4
3063,1,9,0,0,14,33,1032,408,57,1440,4
3064,1,9,0,0,18,24,1032,408,52,1440,4
3065,1,9,0,0,18,33,1176,408,61,1584,4
3066,1,9,0,0,22,15,1032,408,47,1440,4
3067,1,9,0,0,22,24,1176,408,56,1584,4
3068,1,9,0,0,26,6,1032,408,42,1440,4
3069,1,9,0,0,26,15,1176,408,51,1584,4
3070,1,9,0,0,26,24,1320,408,60,1728,4
3071,1,9,0,0,30,6,1176,408,46,1584,4
3072,1,9,0,0,30,15,1320,408,55,1728,4
3073,1,9,0,0,30,24,1464,408,64,1872,4
3074,1,9,0,0,34,6,1320,408,50,1728,4
3075,1,9,0,0,34,15,1464,408,59,1872,4
3076,1,9,0,0,38,6,1464,408,54,1872,4
3077,1,9,0,0,38,15,1608,408,63,2016,4
3078,1,9,0,0,42,6,1608,408,58,2016,4
3079,1,9,24,12,0,0,1728,720,46,2448,4
3080,1,9,24,13,0,0,1872,720,47,2592,4
3081,1,9,24,14,0,0,2016,720,48,2736,4
3082,1,9,24,15,0,0,2160,720,49,2880,4
3083,1,9,24,16,0,0,2304,720,50,3024,4
3084,1,10,5,0,34,0,1224,504,50,1728,4
3085,1,10,5,0,38,0,1368,504,54,1872,4
3086,1,10,5,0,42,0,1512,504,58,2016,4
3087,1,10,5,0,46,0,1656,504,62,2160,4
3088,1,12,3,0,37,0,1332,540,53,1872,4
3089,1,12,3,0,41,0,1476,540,57,2016,4
3090,1,12,3,0,45,0,1620,540,61,2160,4
3091,1,13,0,0,27,23,1340,532,64,1872,4
3092,1,13,0,0,31,14,1340,532,59,1872,4
3093,1,13,0,0,35,5,1340,532,54,1872,4
3094,1,13,0,0,35,14,1484,532,63,2016,4
3095,1,13,0,0,39,5,1484,532,58,2016,4
3096,1,13,0,0,43,5,1628,532,62,2160,4
3097,1,14,1,0,40,0,1440,576,56,2016,4
3098,1,14,1,0,44,0,1584,576,60,2160,4
3099,1,14,1,0,48,0,1728,576,64,2304,4
3100,1,14,1,10,0,0,1440,576,26,2016,4
3101,1,14,1,11,0,0,1584,576,27,2160,4
3102,1,14,1,12,0,0,1728,576,28,2304,4
3103,1,14,1,13,0,0,1872,576,29,2448,4
3104,1,14,1,14,0,0,2016,576,30,2592,4
3105,1,14,1,15,0,0,2160,576,31,2736,4
3106,1,14,1,16,0,0,2304,576,32,2880,4
3107,1,17,0,8,0,31,1648,656,57,2304,4
3108,1,17,0,9,0,22,1648,656,49,2304,4
3109,1,17,0,9,0,31,1792,656,58,2448,4
3110,1,17,0,10,0,13,1648,656,41,2304,4
3111,1,17,0,10,0,22,1792,656,50,2448,4
3112,1,17,0,10,0,31,1936,656,59,2592,4
3113,1,17,0,11,0,4,1648,656,33,2304,4
3114,1,17,0,11,0,13,1792,656,42,2448,4
3115,1,17,0,11,0,22,1936,656,51,2592,4
3116,1,17,0,11,0,31,2080,656,60,2736,4
3117,1,17,0,12,0,4,1792,656,34,2448,4
3118,1,17,0,12,0,13,1936,656,43,2592,4
3119,1,17,0,12,0,22,2080,656,52,2736,4
3120,1,17,0,12,0,31,2224,656,61,2880,4
3121,1,17,0,13,0,4,1936,656,35,2592,4
3122,1,17,0,13,0,13,2080,656,44,2736,4
3123,1,17,0,13,0,22,2224,656,53,2880,4
3124,1,17,0,13,0,31,2368,656,62,3024,4
3125,1,17,0,14,0,4,2080,656,36,2736,4
3126,1,17,0,14,0,13,2224,656,45,2880,4
3127,1,17,0,14,0,22,2368,656,54,3024,4
3128,1,17,0,15,0,4,2224,656,37,2880,4
3129,1,17,0,15,0,13,2368,656,46,3024,4
3130,1,17,0,16,0,4,2368,656,38,3024,4
3131,1,17,16,15,0,0,2160,864,49,3024,4
3132,2,0,2,0,1,43,724,284,48,1008,4
3133,2,0,2,0,1,52,868,284,57,1152,4
3134,2,0,2,0,5,34,724,284,43,1008,4
3135,2,0,2,0,5,43,868,284,52,1152,4
3136,2,0,2,0,5,52,1012,284,61,1296,4
3137,2,0,2,0,9,25,724,284,38,1008,4
3138,2,0,2,0,9,34,868,284,47,1152,4
3139,2,0,2,0,9,43,1012,284,56,1296,4
3140,2,0,2,0,13,16,724,284,33,1008,4
3141,2,0,2,0,13,25,868,284,42,1152,4
3142,2,0,2,0,13,34,1012,284,51,1296,4
3143,2,0,2,0,17,7,724,284,28,1008,4
3144,2,0,2,0,17,16,868,284,37,1152,4
3145,2,0,2,0,17,25,1012,284,46,1296,4
3146,2,0,2,0,21,7,868,284,32,1152,4
3147,2,0,2,0,21,16,1012,284,41,1296,4
3148,2,0,2,0,25,7,1012,284,36,1296,4
3149,2,0,6,0,0,51,816,336,59,1152,3
3150,2,0,6,0,4,42,816,336,54,1152,4
3151,2,0,6,0,4,51,960,336,63,1296,4
3152,2,0,6,0,8,33,816,336,49,1152,4
3153,2,0,6,0,8,42,960,336,58,1296,4
3154,2,0,6,0,12,24,816,336,44,1152,4
3155,2,0,6,0,12,33,960,336,53,1296,4
3156,2,0,6,0,12,42,1104,336,62,1440,4
3157,2,0,6,0,16,15,816,336,39,1152,4
3158,2,0,6,0,16,24,960,336,48,1296,4
3159,2,0,6,0,16,33,1104,336,57,1440,4
3160,2,0,6,0,20,6,816,336,34,1152,4
3161,2,0,6,0,20,15,960,336,43,1296,4
3162,2,0,6,0,20,24,1104,336,52,1440,4
3163,2,0,6,0,20,33,1248,336,61,1584,4
3164,2,0,6,0,24,6,960,336,38,1296,4
3165,2,0,6,0,24,15,1104,336,47,1440,4
3166,2,0,6,0,24,24,1248,336,56,1584,4
3167,2,0,6,0,28,6,1104,336,42,1440,4
3168,2,0,6,0,28,15,1248,336,51,1584,4
3169,2,0,6,0,32,6,1248,336,46,1584,4
3170,2,0,6,1,0,42,816,336,51,1152,4
